route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
R,BSP24GEN-R094-Weekday-00_037550_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_037650_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_038350_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_038500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_038850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_039350_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_039500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_039950_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_040400_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_040750_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_041200_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_041850_R..N76R,Weekday,96 St,0,R..N76R
R,BSP24GEN-R094-Weekday-00_041850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_042350_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_042650_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_043200_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_043300_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_044000_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_044050_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_044750_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_044800_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_045450_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_045550_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_045950_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_046150_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_046700_R..S98R,Weekday,59 St,1,R..S98R
R,BSP24GEN-R094-Weekday-00_046750_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_047050_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_047300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_047600_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_047900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_048250_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_048450_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_049000_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_049150_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_049600_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_049800_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_050100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_050150_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_050700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_050900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_051550_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_051600_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_052350_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_052700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_053200_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_053500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_053900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_054350_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_054700_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_055000_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_055500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_055900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_056300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_056700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_057100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_057500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_057900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_058400_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_058600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_059200_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_059400_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_059900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_060300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_060700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_061100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_061500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_061900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_062300_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_062600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_062900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_063500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_063900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_064300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_064700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_065100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_065500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_065900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_066350_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_066600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_067200_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_067500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_067900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_068300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_068700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_069100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_069500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_069900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_070300_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_070600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_071200_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_071500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_071900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_072300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_072700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_073100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_073500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_073900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_074300_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_074600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_075200_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_075500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_075900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_076300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_076700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_077100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_077500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_077900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_078350_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_078600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_079200_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_079500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_079900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_080300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_080700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_081100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_081500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_081900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_082300_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_082600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_083200_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_083500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_083850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_084300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_084600_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_085100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_085300_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_085900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_086200_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_086700_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_087050_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_087500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_087700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_088300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_088500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_089100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_089300_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_089900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_090250_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_090700_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_090850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_091500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_091750_R..N96R,Weekday,Forest Hills-71 Av,0,R..N96R
R,BSP24GEN-R094-Weekday-00_091850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_092250_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_092650_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_093100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_093450_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_093900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_093900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_094700_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_094850_R..N96R,Weekday,Forest Hills-71 Av,0,R..N96R
R,BSP24GEN-R094-Weekday-00_094950_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_095600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_095750_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_096200_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_096300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_096900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_097000_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_097600_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_097650_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_098150_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_098300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_098900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_099100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_099250_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_099750_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_099800_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_100500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_100550_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_100950_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_101300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_101700_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_102000_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_102500_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_102800_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_103100_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_103400_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_103800_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_104100_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_104350_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_104800_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_104850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_105500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_105900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_106200_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_106900_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_107050_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_107550_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_107600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_108050_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_108450_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_109050_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_109250_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_109900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_110150_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_110850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_110950_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_111500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_111800_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_112400_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_112700_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_112800_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_113350_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_113500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_114050_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_114300_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_115100_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_115200_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_115950_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_116300_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_116850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_117500_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_117900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_118050_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_118900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_119050_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_119800_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_119900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_120700_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_120900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_121600_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_121900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_122550_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_122900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_123450_R..N93R,Weekday,Forest Hills-71 Av,0,R..N93R
R,BSP24GEN-R094-Weekday-00_123900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_124000_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_124900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_125000_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_125800_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_125900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_126800_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_126900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_127900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_128450_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_128900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_129650_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_129850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_130900_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_130900_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_131850_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_132300_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_132950_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_133550_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_134150_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_134650_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_135450_R..S71R,Weekday,Bay Ridge-95 St,1,R..S71R
R,BSP24GEN-R094-Weekday-00_136300_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_137200_R..N27R,Weekday,Whitehall St-South Ferry,0,R..N27R
R,BSP24GEN-R094-Weekday-00_137700_R..N78R,Weekday,Queens Plaza,0,
R,BSP24GEN-R094-Weekday-00_138550_R..N27R,Weekday,Whitehall St-South Ferry,0,R..N27R
R,BSP24GEN-R094-Weekday-00_140550_R..N27R,Weekday,Whitehall St-South Ferry,0,R..N27R
R,BSP24GEN-R094-Weekday-00_141550_R..S27R,Weekday,Bay Ridge-95 St,1,R..S27R
R,BSP24GEN-R094-Weekday-00_142350_R..N27R,Weekday,Whitehall St-South Ferry,0,R..N27R
R,BSP24GEN-R094-Weekday-00_143500_R..S27R,Weekday,Bay Ridge-95 St,1,R..S27R
R,BSP24GEN-R094-Weekday-00_144600_R..N27R,Weekday,Whitehall St-South Ferry,0,R..N27R
R,BSP24GEN-R094-Weekday-00_146600_R..N27R,Weekday,Whitehall St-South Ferry,0,R..N27R
R,BSP24GEN-R094-Weekday-00_148600_R..N27R,Weekday,Whitehall St-South Ferry,0,R..N27R
7,L0S1-7-1064-S02_001150_7..S97R,Weekday,34 St-Hudson Yards,1,7..S97R
7,L0S1-7-1064-S02_002550_7..S97R,Weekday,34 St-Hudson Yards,1,7..S97R
